name_norm,name_zh,country_code,latitude,longitude,feature_hint
alves,阿夫斯,GB,57.633333,-3.450000,false
alveslohe,阿韋斯羅厄,DE,53.783333,9.916667,false
alvesta,阿沃斯塔,SE,59.666667,16.583333,false
alveston,阿維斯頓,GB,51.600000,-2.533333,false
alvho,艾夫荷,SE,61.500000,14.733333,false
alviano,阿維亞諾,IT,42.583333,12.300000,false
alvie,奧維,AU,-38.233333,143.500000,false
alvie,奧維,GB,57.150000,-3.866667,false
alvignac,阿維涅克,FR,44.833333,1.700000,false
alvik,阿維克,SE,65.516667,21.766667,false
alvik,阿維克,US,40.300000,-102.083333,false
alvinopolis,奧維諾波利斯,BR,-20.100000,-43.050000,false
alviso,阿維索,US,37.433333,-121.966667,false
alvite,阿維特,PT,40.983333,-7.716667,false
alvito,阿維托,IT,41.683333,13.750000,false
alvkarleby,艾夫卡勒比,SE,60.566667,17.450000,false
alvo,阿沃河,IT,40.716667,16.050000,true
alvoco da serra,阿沃科塞拉,PT,40.300000,-7.666667,false
alvor,阿沃爾,PT,37.133333,-8.566667,false
alvord,阿弗德,US,43.350000,-96.300000,false
alvoy,阿夫島,NO,60.283333,5.183333,true
alwar,阿爾瓦,IN,27.566667,76.600000,false
alwaye,阿爾威,IN,10.116667,76.350000,false
alya,阿雅,AE,24.216667,55.766667,false
alyab,阿亞布,SD,7.466667,29.100000,false
alyangula,阿楊古拉,AU,-13.850000,136.416667,false
alyaty,阿亞第,AZ,39.933333,49.400000,false
alyp,阿利普,KZ,51.183333,66.833333,false
alytaus apskritis,阿利土斯郡,LT,54.166667,24.166667,false
alyth,阿利士,GB,56.633333,-3.216667,false
alytus,阿利土斯,LT,54.400000,24.050000,false
alz,阿玆河,DE,48.266667,12.816667,true
alzada,阿札達,US,45.016667,-104.433333,false
alzaga,阿札哈,AR,-37.866667,-59.950000,false
alzano,阿札諾,IT,45.733333,9.716667,false
alzenau,阿真瑙,DE,50.083333,9.083333,false
alzette,阿爾吉特河,LU,49.750000,6.116667,true
alzey,阿爾蔡,DE,49.733333,8.116667,false
alzira,阿爾吉拉,ES,39.283333,-0.850000,false
alzon,阿勒松,FR,43.966667,3.433333,false
alzonne,阿勒松內,FR,43.266667,2.183333,false
am djemena,德捷美納,TD,12.000000,15.216667,false
am timan,提曼,TD,10.283333,18.550000,false
am-dam,安丹,TD,12.683333,20.500000,false
am-zoer,安卓爾,TD,14.216667,21.383333,false
ama-saki,海士崎,JP,37.150000,136.666667,false
amabele,阿馬貝列,ZA,-32.366667,27.566667,false
amacuzac,阿馬庫薩克,MX,18.583333,-99.350000,false
amadalen,阿卯達仁,SE,61.333333,14.716667,false
amadeus l.,亞馬丟斯湖,AU,-24.833333,130.750000,true
amadi,阿馬迪,SD,5.533333,30.333333,false
amadjuak,阿美第瓦,CA,64.033333,-72.650000,false
amadjuak l.,阿美第瓦湖,CA,65.000000,-71.000000,true
amador,阿美多,US,43.200000,-82.583333,false
amadora,阿美多拉,PT,38.750000,-9.233333,false
amadror,阿馬德羅,DZ,24.833333,6.416667,false
amaga,阿馬加,CO,6.050000,-75.700000,false
amaga-take,雨岳,JP,35.433333,138.550000,false
amagansett,阿馬干塞特,US,40.966667,-72.150000,false
amagasaki,尼崎,JP,34.700000,135.383333,false
amager,阿美傑島,DK,55.583333,12.583333,true
amagi,甘木,JP,27.816667,128.900000,false
amagi-san,天城山,JP,34.850000,139.000000,true
amagiyugashima,天城湯島,JP,34.883333,138.933333,true
amagne,阿馬內,FR,49.516667,4.500000,false
amagoi-dake,雨乞岳,JP,34.400000,131.050000,false
amahai,阿馬亥,ID,-3.333333,128.916667,false
amair,阿馬伊爾,SA,21.333333,43.000000,false
amaiur-maia,阿買烏麥亞,ES,43.133333,-1.466667,false
amajac,阿馬哈克,MX,21.166667,-104.233333,false
amakazari-yama,雨飾山,JP,36.900000,137.966667,true
amakusa,天草,JP,32.416667,130.166667,false
amakusa-kami-shima,天草上島,JP,32.450000,130.333333,true
amakusa-nada,天草灘,JP,32.583333,130.083333,true
amakusa-shimo-shima,天草下島,JP,32.333333,130.083333,true
amakusa-shoto,天草諸島,JP,32.333333,130.250000,true
amal,奧卯爾,SE,59.050000,12.700000,false
amal,阿馬爾,OM,18.350000,55.650000,false
amalaoulaou,阿馬勞勞,ML,15.400000,1.300000,false
amalapuram,阿馬拉普蘭,IN,16.583333,82.016667,false
amalat,阿馬拉特河,RU,54.866667,115.233333,true
amalfi,亞馬菲,IT,40.616667,14.600000,false
amalia,阿馬利亞,ZA,-27.250000,25.050000,false
amalias,亞馬利亞斯,GR,37.800000,21.350000,false
amalner,阿美納,IN,18.950000,75.400000,false
amalvas l.,阿莫瓦斯湖,LT,54.516667,23.550000,true
amamapare,阿馬馬帕雷,ID,-4.883333,136.800000,false
amambai,阿曼拜,BR,23.050000,-55.266667,false
amambai,阿曼拜山脈,,-23.166667,-55.500000,false
amambay,阿曼拜省,PY,-23.000000,-56.000000,false
amami-o-shima,奄美大島,,28.250000,129.333333,true
amami-shoto,奄美諸島,,28.266667,129.350000,true
amamula,阿馬母拉,CD,-0.300000,27.833333,false
aman r.,奧馬河,SE,64.616667,19.366667,true
amana,阿馬納,AR,-30.066667,-67.516667,false
amana,阿馬納,BR,-20.933333,-41.150000,false
amana l.,阿馬納湖,BR,2.583333,-64.666667,true
amance,阿曼斯,FR,48.766667,6.283333,false
amance,阿曼斯河,FR,47.833333,5.933333,true
amance,阿曼斯湖,FR,48.250000,4.333333,true
amancey,阿曼塞,FR,47.033333,6.083333,false
amanda,阿曼達,US,39.633333,-82.733333,false
amandola,阿曼多拉,IT,42.866667,13.366667,false
amangeldy,阿曼格迪,KZ,51.500000,67.666667,false
amankaragaj,阿曼卡拉蓋,KZ,52.466667,64.066667,false
amankeldi,阿曼科迪,KZ,53.833333,73.333333,false
amanningen l.,奧曼寧根湖,SE,59.950000,15.933333,true
amanohashidate,天橋立,JP,27.333333,130.683333,false
amanotkel,阿曼諾克爾,KZ,46.116667,61.550000,false
amanqaraghay,阿曼夸拉篕,KZ,52.400000,64.100000,false
amantea,阿曼台,IT,39.133333,16.083333,false
amanzamnyama r.,阿曼桑雅馬河,ZW,-20.083333,29.216667,true
amanzimtoti,阿曼金托提,ZA,-30.050000,30.883333,false
amapa,阿馬帕,BR,-10.333333,-69.583333,false
amapa,阿馬帕,MX,25.400000,-107.700000,false
amapa,阿馬帕州,BR,1.000000,-52.000000,false
amapala,阿馬帕拉,HN,15.850000,-85.550000,false
amapari,阿馬帕里,BR,0.616667,-51.650000,false
amara,阿馬拉,ET,10.900000,39.433333,false
amara abu sin,阿馬拉阿布辛,SD,15.350000,35.750000,false
amara west,西阿馬拉,SD,20.833333,30.383333,false
amaradia,阿馬拉迪亞河,RO,44.966667,23.250000,true
amaral ferrador,阿馬拉斐拉多,BR,-30.866667,-52.250000,false
amarante,阿馬蘭泰,BR,-6.233333,-42.850000,false
amarante,阿馬蘭泰,PT,41.266667,-8.083333,false
amarante do maranhao,阿馬蘭泰馬蘭浩,BR,-5.600000,-46.750000,false
amarapura,阿馬拉普拉,MM,21.900000,96.016667,false
amaravati,阿馬拉瓦提,IN,16.583333,80.366667,false
amarela,阿馬雷拉山,PT,41.800000,-8.200000,true
amareleja,阿馬雷列哈,PT,38.200000,-7.233333,false
amares,阿馬雷斯,PT,41.633333,-8.350000,false
amargosa,阿馬哥沙,BR,-12.050000,-40.933333,false
amargosa,阿馬哥沙,US,36.566667,-116.166667,false
amargosa des.,阿馬哥沙沙漠,US,36.600000,-116.550000,true
amargosa ra.,阿馬哥沙嶺,US,36.966667,-117.150000,false
amargosa val.,阿馬哥沙谷,US,36.250000,-116.816667,false
amarguillo,阿馬圭約河,ES,39.300000,-3.350000,true
amargura i.,阿馬古拉島,TO,-18.016667,-174.316667,true
amarillo,阿馬立羅,US,35.216667,-101.833333,false
amarillo,阿馬里約峰,AR,-32.083333,-70.033333,false
amarkantak,阿馬干達克,IN,22.666667,81.800000,false
amaro,阿馬羅山,IT,42.083333,14.083333,true
amaroni,阿馬羅尼,IT,38.783333,16.450000,false
amaroo,阿馬魯湖,AU,-23.500000,138.666667,true
amarpur,阿馬鋪,IN,23.950000,80.883333,false
amarume,余目,JP,38.833333,139.916667,false
amarwara,阿馬瓦拉,IN,22.300000,79.166667,false
amasa,阿馬沙,US,46.216667,-88.450000,false
amaseno,阿馬塞諾,IT,41.466667,13.333333,false
amaseno r.,阿馬塞諾河,IT,41.316667,13.183333,true
amasia,阿馬西亞,AM,40.950000,43.783333,false
amasine,阿馬辛,DZ,24.650000,2.783333,false
amasra,阿馬斯拉,TR,41.750000,32.383333,false
amassine,阿馬辛內,ML,17.716667,1.233333,false
amasya,阿馬斯雅,TR,40.650000,35.833333,false
amata,阿馬塔,AU,-26.166667,131.150000,false
amatari,阿馬塔里,BR,-3.266667,-58.883333,false
amataura,阿馬陶拉,BR,-3.333333,-68.100000,false
amatenango,阿馬特南荷,MX,16.500000,-92.433333,false
amatepec,阿馬特佩克,MX,20.800000,-98.416667,false
amatikulu,阿馬提庫魯,ZA,-29.050000,31.550000,false
amatique,阿馬提圭灣,GT,15.916667,-88.750000,true
amatitan,阿馬提坦,MX,20.833333,-103.666667,false
amatitlan,阿馬提蘭,GT,14.483333,-90.616667,false
amatlan,阿馬特蘭,MX,18.833333,-96.900000,false
amatlan de canas,阿馬特蘭卡那斯,MX,20.833333,-104.416667,false
amato r.,阿馬托河,IT,38.883333,16.216667,true
amatrice,阿馬特里塞,IT,42.633333,13.283333,false
amatsu-kominato,天津小湊,JP,35.116667,140.166667,false
amawalk,阿馬沃克,US,41.283333,-73.766667,false
amay,阿梅,BE,50.550000,5.316667,false
amaya,阿馬雅,ES,42.650000,-4.166667,false
amazar,阿馬薩河,RU,53.450000,122.050000,true
amazar,阿馬隆,RU,53.866667,120.883333,false
amazon r.,亞馬孫河,,-0.166667,-49.000000,true
amazonas,亞馬孫納斯,BR,-22.050000,-41.833333,false
amazonas,亞馬孫納斯,CO,10.366667,-74.400000,false
amazonas,亞馬孫納斯,PE,-5.000000,-78.000000,false
amazonas,亞馬孫納斯,VE,3.500000,-66.000000,false
amazonas,亞馬孫納斯州,BR,-22.050000,-41.833333,false
amazonas,亞馬孫納斯省,CO,-1.016667,-71.933333,false
amazonia,亞馬孫尼亞,BR,-12.166667,-39.333333,false
amb,安布,PK,34.333333,72.866667,false
amba alage,安巴阿拉吉,ET,12.933333,39.516667,false
amba farit,安巴法里特山,ET,10.933333,38.966667,true
ambah,安巴,IN,26.700000,78.233333,false
ambahikily,安巴希吉利,MG,-21.600000,43.666667,false
ambajogai,安巴焦蓋,IN,18.733333,76.383333,false
ambala,安巴拉,IN,30.316667,76.816667,false
ambalakida,安巴拉吉達,MG,-15.933333,46.900000,false
ambalakirajy,安巴拉基拉吉,MG,-15.950000,48.950000,false
ambalangoda,安巴蘭哥達,LK,6.233333,80.050000,false
ambalanjanakomby,安巴蘭加那康比,MG,-18.733333,46.016667,false
ambalatany,安巴拉塔尼,MG,-24.700000,45.066667,false
ambalavao,安巴拉沃,MG,-21.833333,46.933333,false
ambalindum,安巴林頓,AU,-23.383333,134.666667,false
ambam,安邦,CM,2.383333,11.283333,false
ambar,安巴爾,IR,31.883333,58.800000,false
ambarawa,安巴拉瓦,ID,-7.250000,110.400000,false
ambarchik,安巴赤克,RU,69.650000,162.333333,false
ambares-et-la grave,安巴列格拉夫,FR,44.950000,-0.500000,false
ambargasta,安巴加斯塔鹽湖,AR,-29.166667,-64.400000,true
ambarnyj,安巴尼吉,RU,66.000000,33.666667,false
ambasamudram,安巴沙母德蘭,IN,8.700000,77.466667,false
ambassa,阿巴沙特里普拉,IN,-21.166667,33.833333,false
ambathala,安巴塔拉,AU,-25.966667,145.333333,false
ambato,安巴托,EC,-1.300000,-78.650000,false
ambato,安巴托山脈,AR,-28.583333,-66.116667,false
ambato boeni,安巴托波衣尼,MG,-16.433333,40.716667,false
ambatofinandrahana,安巴托芬南卓哈納,MG,-20.550000,46.800000,false
ambatolahy,安巴托拉希,MG,-24.283333,47.216667,false
ambatolampy,安巴托蘭皮,MG,-19.350000,47.450000,false
ambatomainty,安巴托緬提,MG,-24.716667,45.550000,false
ambatomanoina,安巴托馬諾伊那,MG,-18.300000,47.616667,false
ambatondrazaka,安巴頓卓札卡,MG,-17.833333,48.416667,false
ambatosia,安巴托西亞,MG,-14.666667,48.650000,false
ambatosoratra,安巴托索拉翠,MG,-17.616667,48.516667,false
ambazac,安巴薩克,FR,45.950000,1.366667,false
ambazac,安巴薩克峰,FR,45.983333,1.383333,false
ambejogai,安貝約蓋,IN,18.733333,76.383333,false
ambela,安貝拉,PK,34.400000,72.483333,false
ambelau l.,安貝勞島,ID,-3.850000,127.200000,true
ambelon,安貝隆,GR,39.750000,22.366667,false
amber,安伯,IN,26.983333,75.866667,false
amber,安伯角,MG,-11.950000,49.250000,true
amberg,安伯格,DE,49.433333,11.866667,false
amberg,安柏,US,45.500000,-87.983333,false
ambergate,安伯蓋特,GB,45.500000,-87.983333,false
ambergris cay,安伯格里斯礁,BZ,18.000000,-87.933333,true
ambergris cays,安伯格里斯礁群,BS,21.333333,-71.666667,false
amberieu,安貝留,FR,45.950000,5.350000,false
amberley,安伯雷,GB,50.916667,-0.533333,false
amberley i.,安伯雷,NZ,-43.166667,172.733333,true
amberloup,安伯洛普,BE,50.033333,5.533333,false
ambert,安貝,FR,45.550000,3.750000,false
ambes,安比,FR,45.016667,-0.533333,false
ambgaon,安布加昂,IN,20.650000,79.950000,false
ambialet,安比雷,FR,43.950000,2.366667,false
ambianum,安比儂,FR,49.900000,2.300000,false
ambidedi,安比德底,ML,14.583333,-11.783333,false
ambierle,安比勒,FR,46.100000,3.900000,false
ambika r.,安比卡河,IN,20.766667,72.833333,true
ambikapur,安比卡浦,IN,23.150000,83.200000,false
ambil,安比爾,PH,13.800000,120.333333,false
ambila,安比拉,MG,-22.000000,47.966667,false
ambillou,究比尤,FR,47.450000,0.450000,false
ambilobe,安比洛貝,MG,-13.166667,49.050000,false
ambition,安比森山,CA,57.050000,-131.533333,true
amblainville,安布蘭維勒,FR,49.200000,2.116667,false
amble,安布爾,GB,55.333333,-1.583333,false
amblecote,安布列科特,GB,52.466667,-2.150000,false
ambler,安布勒,US,36.300000,-119.283333,false
ambleside,安布塞德,GB,54.433333,-2.966667,false
ambleteuse,安布勒特斯,FR,50.800000,1.633333,false
ambleve,安布來維,BE,50.483333,5.666667,false
ambleve,安布來維河,BE,50.466667,5.600000,true
ambo,安波,PE,-10.133333,-76.200000,false
ambo chan.,安波海峽,MH,9.000000,167.566667,true
amboasary,安波阿沙里,MG,-18.116667,47.766667,false
amboavory,安波阿弗里,MG,-17.300000,48.500000,false
ambodala,安波達拉,IN,19.833333,83.483333,false
ambodifotatra,安玻迪富塔拉,MG,-16.983333,49.850000,false
ambodiharina,安波迪哈里納,MG,-20.016667,48.766667,false
ambodiriana,安波迪里亞納,MG,-21.583333,47.883333,false
ambohidratrimo,安波希卓垂摩,MG,-18.800000,47.433333,false
ambohijanahary,安波希札納哈里,MG,-17.350000,48.383333,false
ambohimahasoa,安波希馬哈索,MG,-21.116667,47.216667,false
ambohimahavelona,安波希馬哈維儂納,MG,-23.433333,43.883333,false
ambohipaky,安波希帕基,MG,-16.416667,44.966667,false
ambohitrabo,安波希卓伯山,MG,-23.200000,47.083333,true
ambohitralanana,安波希卓拉納那,MG,-15.233333,50.450000,false
amboim,安波因港,AO,-10.733333,13.766667,false
amboise,安布瓦士,FR,47.416667,1.000000,false
amboiva,安波伊瓦,AO,-11.533333,14.733333,false
ambon,安朋,FR,47.550000,-2.566667,false
ambon,安汶,ID,-3.716667,128.200000,false
ambon,安汶島,ID,-3.666667,128.166667,true
ambondro,安朋卓,MG,-25.250000,45.833333,false
ambonnay,安朋內,FR,49.066667,4.166667,false
amboro,安波洛,BO,-19.716667,-62.633333,false
ambositra,安波西特拉,MG,-20.516667,47.250000,false
ambovombe,安波鳳貝,MG,-20.800000,47.083333,false
amboy,安波伊,US,34.550000,-115.733333,false
ambrault,安伯特,FR,46.800000,1.950000,false
ambre,安布赫島,MU,-20.033333,57.683333,true
ambridge,安布里治,US,40.583333,-80.250000,false
ambrieres,安布耶赫瓦列,FR,48.400000,-0.633333,false
ambrim i.,安布林島,VU,-16.250000,168.166667,true
ambriz,安布里茲,AO,-7.833333,13.150000,false
ambrizete,安布里濟,AO,-7.216667,12.900000,false
ambrolauri,安布羅勞林,GE,42.516667,43.166667,false
ambronay,安伯內,FR,46.000000,5.350000,false
ambrosden,安布羅斯登,GB,51.850000,-1.116667,false
ambrosetti,安布羅塞提,AR,-30.016667,-61.583333,false
ambrosio,安布羅希歐,BR,-28.033333,-48.700000,false
ambrym,安布里島,VU,-16.250000,168.116667,true
ambulu,安布如,ID,-8.266667,113.600000,false
ambunten,安邦登,ID,-6.916667,113.750000,false
ambur,安布爾,IN,12.800000,78.733333,false
amby,安比,AU,-26.550000,148.183333,false
amchitka,安奇特卡,US,51.566667,178.883333,false
amchitka i.,安齊特加島,,51.550000,178.983333,true
amded,安德乾河,DZ,22.166667,3.266667,true
amderma,安德馬,RU,69.766667,61.666667,false
amdillis,安地利斯,ML,18.400000,-0.283333,false
ameaico,安美科,MX,20.233333,-99.550000,false
ameca,阿美卡,MX,22.933333,-104.016667,false
ameca r.,阿美卡河,MX,20.683333,-105.300000,true
amecameca,阿美卡美卡,MX,19.116667,-98.766667,false
amedamit,阿美答米特山脈,ET,11.183333,37.466667,false
ameghino,阿美伊諾,AR,-34.833333,-62.450000,false
ameglia,阿美利亞,IT,42.550000,12.416667,false
ameisberg,阿邁斯伯格,AT,48.000000,13.233333,false
ameixial,阿美西爾,PT,39.033333,-8.450000,false
amel,阿美勒,BE,50.350000,6.150000,false
ameland i.,阿麥蘭島,NL,53.383333,5.750000,true
amelia,阿美利亞,IT,42.550000,12.416667,false
amelia,阿美利亞,US,37.333333,-77.983333,false
amelie,阿美里,FR,42.466667,2.666667,false
amelinghausen,阿美林豪森,DE,53.133333,10.200000,false
amendoa,阿門多,PT,39.650000,-8.066667,false
amendoeira,阿門多伊拉,PT,41.566667,-6.983333,false
amendolara,阿門多拉臘,IT,39.950000,16.583333,false
amendolea,阿門多雷亞河,IT,37.916667,15.883333,true
amenia,阿美尼亞,US,41.850000,-73.550000,false
amentego,阿門特哥,SD,39.950000,16.583333,false
amer,阿寞,IN,26.983333,75.866667,false
amer,阿美爾,ES,42.016667,2.600000,false
amer,阿美爾峽,ES,39.566667,3.383333,true
amerang,阿美朗,DE,48.000000,12.316667,false
american falls,亞美利加福斯,US,42.783333,-112.850000,true
american fork r.,亞美利加福克河,US,46.416667,-109.716667,true
american samoa,美屬{薩摩亞},,-14.266667,-170.716667,false
americana,亞美利加納,BR,-22.750000,-47.333333,false
americus,亞美利卡斯,US,32.066667,-84.233333,false
ameringkogel,亞美林峰,AT,47.066667,14.800000,false
amerongen,阿麥隆根,NL,52.000000,5.450000,false
amersfoort,阿麥斯福,NL,52.150000,5.383333,false
amersfoort,阿麥斯福,ZA,-27.016667,29.866667,false
amersham,阿麥斯罕,GB,51.666667,-0.466667,false
amery,阿美里,CA,56.550000,-94.066667,false
amery ice shelf,阿美里冰棚,,-69.750000,71.000000,false
ames,阿美斯,US,36.250000,-98.216667,false
amesbury,阿美斯伯利,GB,51.166667,-1.783333,false
amesbury,阿美斯伯利,US,42.833333,-70.933333,false
amet,阿米特,IN,25.300000,73.933333,false
amethi,阿米提,IN,28.016667,81.050000,false
amezqueta,阿美斯奎塔,ES,43.050000,-2.083333,false
amfiklia,安菲克利亞,GR,38.633333,22.583333,false
amfilokhia,安菲羅基亞,GR,38.866667,21.166667,false
amfipolis,安菲波利,GR,40.833333,23.850000,false
amfissa,安菲薩,GR,38.533333,22.366667,false
amfreville,安非維勒,FR,49.200000,0.916667,false
amga,安加,RU,60.850000,131.983333,false
amga r.,安加河,RU,62.633333,134.533333,true
amgu,安古,RU,45.800000,137.600000,false
amguema,安古馬,RU,66.966667,-179.266667,false
amguid,安奎德,DZ,26.466667,5.350000,false
amgun,安根河,RU,52.950000,139.683333,true
amhara,安哈拉,ET,11.166667,39.166667,false
amherst,阿模斯特,CA,45.833333,-64.200000,false
amherst,阿模斯特,MM,16.066667,97.566667,false
amherst,阿模斯特,US,42.966667,-78.800000,false
amherst,阿模斯特山,AU,-18.183333,126.983333,true
amherst i.,阿模斯特島,CA,69.750000,-83.750000,true
amherstburg,阿模斯特堡,CA,42.100000,-83.100000,false
amherstdale,阿模斯代爾,US,37.800000,-81.816667,false
amherstview,阿模斯特維,CA,44.216667,-76.650000,false
ami,阿見,JP,36.033333,140.200000,false
amiabad,阿米納巴德,IR,35.466667,51.250000,false
amiais de baixo,阿米亞斯拜索,PT,39.433333,-8.733333,false
amiata,阿米亞塔山,IT,42.883333,11.950000,true
amida,阿米達,TR,37.916667,40.216667,false
amidon,阿米頓,US,46.483333,-103.316667,false
amieira,阿米耶拉,PT,41.883333,-8.566667,false
amiens,亞眠,FR,49.900000,2.300000,false
amij,阿米吉乾河,IQ,33.816667,41.800000,true
amik l.,阿米湖,CA,47.766667,-70.716667,true
amik ovasi marsh,阿米歐瓦西溼地,TR,36.500000,36.333333,false
amilhayt,阿米海特乾河,OM,18.833333,54.083333,true
amilly,阿米里,FR,48.450000,1.400000,false
